"Fast,expected"	"Medium,expected"	"Slow,expected"	"Fast,reg"	"Medium,reg"	"Slow,reg"	"Fast,eq"	"Medium,eq"	"Slow,eq"
"110"	89	89	890	138,427444927427	37,426639108794	1002,34553895826	113,964820777222	43,9502425083471	988,872966275233
"111"	87	87	870	69,8660396249102	156,991207082413	807,453166653352	88,4734356926732	102,414573921781	846,542059938192
"112"	85	85	850	130,254352804461	103,106189447301	845,064158899775	122,405860036168	89,8821507318449	844,326390624594
"113"	83	83	830	73,7195139379014	82,2576169682861	845,482013496285	66,9246801139561	82,4313719465919	841,054262343871
"114"	81	81	810	95,5324186034818	61,5055292990246	875,172755124593	77,1285258581699	90,9691349610431	827,225854103166
"115"	79	79	790	123,684551415663	17,8509431111388	831,192624031632	81,9332736137639	65,3158195632704	779,525147971385
"116"	77	77	770	119,162901532218	-2,41103500013651	842,918888886891	70,3241503735349	89,6480944268937	721,431725084022
"117"	75	75	750	78,1995172594588	107,211242786229	654,384618238296	75,8723491796415	98,4477109265766	649,693169565662
"118"	73	73	730	106,289863769066	42,5971326984154	778,558846114067	81,1337869972739	64,262747101422	750,816243510647
"119"	71	71	710	73,511349515752	40,7088402364798	717,47066784533	49,6742477459839	55,6360522354714	697,164836258603
"120"	69	69	690	77,9309481656378	65,0923629211366	701,045435629605	66,6158717887525	57,8414410566403	711,170214088691
"121"	67	67	670	87,834765147602	85,5051753041903	669,93259677372	83,1753787132895	73,042537624918	681,492468123802
"122"	65	65	650	70,3797118794341	76,3650112361029	658,256424327358	62,8531296816075	84,8727877062729	633,230370757933
"123"	63	63	630	59,8249418270257	49,2674379311507	749,807130555748	43,8778896805501	70,6982529539033	715,729081648127
"124"	61	61	610	76,6563388881832	53,4307182557291	656,246598597734	58,6548336613375	77,699458571101	627,489851069852
"125"	59	59	590	60,4726002873986	61,515443658368	550,0189435786	64,1331885631888	33,5065649656298	576,411829322733
"126"	57	57	570	56,6915498401522	59,8991971726855	594,877788864087	49,9908841278419	48,2542329565595	607,094751617575
"127"	55	55	550	47,1118057432432	87,6352178922389	528,359408006907	35,0763696983051	92,1826718494118	523,231112989025
"128"	53	53	530	74,4362701942418	46,7429772150513	509,617062983764	69,6552271967019	25,3396412971703	534,718064779374
"129"	51	51	510	40,0497197045843	74,7148054842364	409,015678761943	41,7802173284301	60,9987413140197	416,413937214645
"130"	49	49	490	53,0168055978334	73,1117066507909	484,982083157272	44,745500456608	70,5233001754681	491,574584596094
"131"	48	48	480	57,1262165760982	40,3085714081044	462,050519164242	52,4900320235849	38,5244692779795	452,425164333565
"132"	47	47	470	59,9272436444448	49,5414116161669	471,538054291537	65,3000598631089	35,6727579005721	469,892645680555
"133"	46	46	460	53,4261546704943	26,3167100830083	420,581363537083	42,4196885443674	28,6819783458838	415,901099240871
"134"	45	45	450	60,5299980937752	30,9503636641307	544,420935934796	42,9196067441595	44,005462466863	533,247849521857
"135"	44	44	440	54,5204128382829	27,4125338300132	471,943031482592	45,1934062040488	35,3021465876541	462,737757596973
"136"	43	43	430	58,8052765196846	8,05533537232577	481,889045768617	34,3496336499896	46,9103091526884	436,217716811911
"137"	42	42	420	49,641959652721	32,761683996722	426,473055334759	38,3392962366031	44,2906552879638	415,066486295429
"138"	41	41	410	38,4264270245842	64,7469997865005	383,604912532613	24,7067656952254	79,9990352039385	369,071734486475
"139"	40	40	400	67,6775827166921	8,60689386368108	433,130693478319	38,3398544614565	50,9243068857781	387,170053551602
"140"	39	39	390	41,5686035515125	52,7139661611727	371,524864911772	40,538317490795	42,1976516707002	376,931177575493
"141"	38	38	380	34,911988454453	49,3283538815399	367,910824605638	20,7081135321237	67,0035554899034	350,077797413806
"142"	37	37	370	51,8665003624051	42,766598545054	328,901946848772	33,4765879084542	60,1976663575778	315,333010325098
"143"	36	36	360	33,253587959174	34,2531920684939	352,41595080267	41,1372490623002	24,7311999341109	337,170925421735
"144"	35	35	350	41,1562576635743	37,4227220806733	357,750372900334	46,5919270229892	13,3515815220773	382,928690160585
"145"	34	34	340	49,5288920209248	11,7944111301802	385,638620243772	22,7811526851379	50,8550869939289	348,613988361163
"146"	33	33	330	25,6067345933263	40,5134333173362	361,227041366825	35,7305282789166	11,4375001090785	385,737320940131
"147"	32	32	320	26,9906731298011	31,6799213557545	327,866325312306	30,5918258442869	14,3388334352218	346,563624047447
"148"	31	31	310	33,7515420043314	27,0933773651984	284,772622251132	28,2525456480241	28,6560377826276	283,320507536323
"149"	30	30	300	48,7544214803802	10,0705621449379	318,348249035802	43,9271234993254	13,8982857787991	300,852770957972
"150"	29	29	290	43,8187492427699	36,4516286679441	280,938703657509	51,2648471881469	8,90394883539221	301,891159130721
"151"	28	28	280	23,0897655599927	56,5859348750951	214,768966848989	22,5406162205745	53,8195256248522	213,000984822855
"152"	27	27	270	32,5567542311603	-6,53199392833812	301,051348952459	26,509964123853	0	291,902869846749
"153"	26	26	260	15,7808659104921	57,3346859607739	239,97903084579	19,8078937992333	44,5198835401856	246,273027646279
"154"	25	25	250	53,1759990301509	3,08660734321506	267,300186911391	47,9152140423241	0	294,633118929603
"155"	24	24	240	16,4356552833533	64,6824845672484	219,138170401977	24,7379628002063	31,8255672141456	258,5549743344
"156"	23	23	230	24,0063827588597	23,0103384173663	272,85904718472	20,9308761056012	21,7344781197884	267,885026287078
"157"	22	22	220	52,1348669544545	12,453198994391	240,911811797131	44,3269694385156	8,88763621888731	246,449503444973
"158"	21	21	210	24,4593511209905	8,20416907167328	213,491324028552	21,3051200970512	6,3909399895485	215,630117005252
"159"	20	20	200	29,0240763584461	21,4210569314935	221,280323600445	17,7002631219908	34,7203298870722	209,740027340945
"160"	19	19	190	16,0724874989387	17,3328007559644	197,020727510211	13,1347876801811	15,3595086971342	201,712156269043
"161"	18	18	180	26,9921411990538	21,4883477118622	201,425325977682	11,5789399540095	42,6456821126345	181,575037295153
"162"	17	17	170	16,042840718095	18,7951507164439	150,948840622974	16,1082518279761	10,6203405692054	166,537677497191
"163"	16	16	160	32,1075980988689	0,765359308543339	176,587747770831	24,3458422867251	10,4016523960298	161,761828694558
"164"	15	15	150	26,0494086644519	4,34068985391264	161,121354153513	17,6747638051959	18,850255525908	143,13066582875
"165"	14	14	140	24,6075578488512	13,6860575572848	134,00194123336	19,273839669121	15,4192146587689	131,790755006858
"166"	13	13	130	20,9822999599658	-9,00654455645167	172,08559448268	9,13669374193273	8,99768058091347	154,821786452548
"167"	12	12	120	10,4530547589411	10,874188057702	121,515229005498	13,7172095113796	0	135,48771019224
"168"	11	11	110	8,42556850531196	12,4453273302368	102,973896830393	5,44761339077858	16,1514117729722	100,300025404497
"169"	10	10	100	20,8870109330223	2,73640432986213	108,123871505373	18,0073517025072	5,08972543158605	107,421207854593
"170"	9	9	90	16,5700913122657	-3,71525873613564	94,1942697841409	12,5265135692247	0	91,7082340907417
"171"	8	8	80	17,8120897746805	0,301095455724862	86,004956276139	14,7591125288834	4,55333322083674	78,6048804730688
"172"	7	7	70	13,6245451316267	1,75537650682145	64,2653463680961	16,1745986820387	0	66,1212939592667
"173"	6	6	60	-1,91900366973869	11,6377501374836	43,951396542634	0	17,1850003082443	37,4081186952793
"174"	5	5	50	6,0377160430869	7,41719384632347	40,5516287431294	4,77253683185149	3,71566360555551	49,8511997645789
"175"	4	4	40	4,06063848147255	2,40169037861733	40,5737351349796	6,42124454764204	0	49,1461509684538
"176"	3	3	30	4,23031847362154	-1,07197158773715	33,5407991283546	2,64031802563036	2,38771036857879	28,431411946132
"177"	2	2	20	3,63861619803856	1,7614315656067	19,3291592095375	3,35659508478806	1,06961311142713	21,47349927884
"178"	1	1	10	3,17980586775207	-0,788079743550725	8,61264124935929	3,73129467014625	0	10,0798769965549
